Record_ID,Location_ID,State_Code,State,District,Taluk,Agro_Climatic_Zone,Year,Month_No,Month,Season,Crop,Crop_Category,Pest,Crop_Stage,Temperature_C,Humidity_Pct,Rainfall_7d_mm,Rainfall_30d_mm,Wind_kmh,Soil_Moisture_Pct,Days_Since_Rain,NDVI,Previous_Pest_Incidence_Pct,Nearby_Outbreak_Flag,Recent_Pesticide_Flag,Irrigation_Type,Risk_Score,Risk_Level,Confidence_Pct,Recommended_Action,Dataset_Split,Synthetic_Record,Source_Basis
AGR-040308,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2025,12,Dec,Rabi/Winter,Arecanut,Plantation,Root Grub,Vegetative,25.7,86.5,51.2,156.4,7.1,65.6,0,0.754,47.8,0,0,Canal,57.6,Medium,78.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040309,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2024,10,Oct,Post-Monsoon,Tapioca,Tuber,Cassava Mosaic Whitefly,Flowering,26.8,88.4,124.6,459.3,3.8,92,0,0.856,39.7,0,1,Mixed,25.1,Low,80.1,Continue normal monitoring and good agronomic practices,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040310,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2025,12,Dec,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Fruiting/Grain Filling,26.6,81.2,23.4,172.2,7.0,63.0,3,0.699,63.7,1,0,Drip,75.1,High,83.7,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040311,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2023,3,Mar,Summer/Zaid,Tapioca,Tuber,Cassava Mosaic Whitefly,Maturity,27.9,85.8,11.9,97.8,7.1,54.9,1,0.623,63.3,1,1,Drip,55.0,Medium,77.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040312,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2024,7,Jul,Kharif/Monsoon,Tapioca,Tuber,Cassava Mosaic Whitefly,Seedling,24.5,89.8,92.2,631.9,8.9,92,0,0.823,44.2,0,1,Borewell,16.8,Low,80.8,Continue normal monitoring and good agronomic practices,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040313,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2025,11,Nov,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Vegetative,26.9,82.9,79.8,276.5,5.4,72.8,0,0.747,48.0,1,1,Rainfed,49.4,Medium,76.2,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040314,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2023,1,Jan,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Flowering,26.0,83.0,24.8,79.5,6.8,49.7,2,0.618,51.9,1,0,Canal,74.0,Medium,74.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040315,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2025,1,Jan,Rabi/Winter,Tomato,Vegetable,Tomato Fruit Borer,Fruiting/Grain Filling,28.4,86.1,18.5,88.8,6.6,52.9,3,0.621,63.9,1,1,Drip,69.6,Medium,74.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040316,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2023,3,Mar,Summer/Zaid,Tomato,Vegetable,Tomato Fruit Borer,Maturity,30.7,84.7,26.5,102.6,6.6,57.5,2,0.669,57.3,1,1,Drip,63.2,Medium,74.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040317,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2024,6,Jun,Kharif/Monsoon,Tomato,Vegetable,Tomato Fruit Borer,Seedling,25.3,97,224.1,893.0,6.7,92,0,0.738,52.3,1,0,Mixed,62.9,Medium,73.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040318,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2025,9,Sep,Kharif/Monsoon,Tomato,Vegetable,Tomato Fruit Borer,Vegetative,25.4,89.8,49.4,269.4,12.6,71.7,0,0.769,50.4,0,1,Rainfed,53.7,Medium,75.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040319,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2023,1,Jan,Rabi/Winter,Tomato,Vegetable,Tomato Fruit Borer,Flowering,26.2,84.1,12.6,98.6,10.8,53.1,3,0.718,62.8,1,0,Borewell,78.7,High,75.1,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040320,KL_D07_T07,KL,Kerala,Ernakulam,Aluva,Humid Coastal,2024,2,Feb,Rabi/Winter,Tomato,Vegetable,Tomato Fruit Borer,Fruiting/Grain Filling,25.7,79.9,15.9,81.5,8.6,48.3,2,0.672,68.6,0,0,Drip,68.2,Medium,83.4,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040321,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,2,Feb,Rabi/Winter,Rice,Cereal,Yellow Stem Borer,Seedling,26.7,79.1,22.7,74.3,7.8,40.1,2,0.568,76.9,1,1,Sprinkler,77.6,High,78.6,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040322,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,6,Jun,Kharif/Monsoon,Rice,Cereal,Yellow Stem Borer,Vegetative,28.4,97,235.3,735.3,10.8,92,0,0.725,46.9,1,0,Drip,62.2,Medium,80.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040323,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,9,Sep,Kharif/Monsoon,Rice,Cereal,Yellow Stem Borer,Flowering,28.9,94.4,91.1,423.6,6.8,92,0,0.769,45.0,0,1,Canal,47.3,Medium,81.5,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040324,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,12,Dec,Rabi/Winter,Rice,Cereal,Yellow Stem Borer,Fruiting/Grain Filling,25.2,81.6,33.6,92.6,9.2,51.6,2,0.593,72.2,0,0,Sprinkler,64.9,Medium,76.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040325,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,1,Jan,Rabi/Winter,Rice,Cereal,Yellow Stem Borer,Maturity,25.9,88.7,28.0,86.2,11.5,56.0,3,0.65,53.4,1,0,Sprinkler,74.4,Medium,81.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040326,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,5,May,Pre-Monsoon,Rice,Cereal,Yellow Stem Borer,Seedling,27.7,90.5,134.7,663.0,8.4,92,0,0.761,68.0,0,1,Mixed,52.2,Medium,70.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040327,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,4,Apr,Summer/Zaid,Turmeric,Spice,Rhizome Scale,Vegetative,30.3,93.9,107.9,389.9,7.8,92,0,0.768,56.1,1,0,Rainfed,64.5,Medium,82.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040328,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,6,Jun,Kharif/Monsoon,Turmeric,Spice,Rhizome Scale,Flowering,28.1,96.9,114.9,861.0,12.4,92,0,0.758,55.9,0,1,Borewell,49.0,Medium,72.2,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040329,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,9,Sep,Kharif/Monsoon,Turmeric,Spice,Rhizome Scale,Fruiting/Grain Filling,26.2,87.3,108.6,302.5,7.0,69.8,0,0.785,46.1,1,0,Sprinkler,76.8,High,74.2,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040330,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,1,Jan,Rabi/Winter,Turmeric,Spice,Rhizome Scale,Maturity,26.9,77.2,14.2,45.6,6.3,42.6,3,0.603,72.4,1,1,Canal,64.9,Medium,75.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040331,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,4,Apr,Summer/Zaid,Turmeric,Spice,Rhizome Scale,Seedling,31.5,85.8,57.7,290.5,4.2,74.1,0,0.775,51.7,0,1,Drip,47.3,Medium,72.2,Routine scouting; maintain field sanitation and preventive IPM,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040332,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,7,Jul,Kharif/Monsoon,Turmeric,Spice,Rhizome Scale,Vegetative,27.8,92.1,123.1,642.3,9.1,92,0,0.737,64.5,1,1,Canal,53.5,Medium,72.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040333,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,6,Jun,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Flowering,26.4,97,173.2,754.4,12.4,92,0,0.876,49.5,0,0,Borewell,38.2,Low,80.2,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040334,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,10,Oct,Post-Monsoon,Brinjal,Vegetable,Aphid,Fruiting/Grain Filling,26.1,86.6,54.8,252.8,6.6,65.0,0,0.723,46.1,0,1,Rainfed,37.2,Low,75.8,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040335,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,11,Nov,Rabi/Winter,Brinjal,Vegetable,Aphid,Maturity,27.7,86.4,79.8,291.4,6.3,74.8,0,0.674,42.7,1,1,Mixed,43.3,Low,79.6,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040336,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,2,Feb,Rabi/Winter,Brinjal,Vegetable,Aphid,Seedling,27.4,88.1,25.3,80.3,6.9,46.3,2,0.558,46.7,0,1,Borewell,43.6,Low,79.6,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040337,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,7,Jul,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Vegetative,25.1,93.7,200.1,595.9,10.7,92,0,0.809,53.7,0,0,Drip,38.3,Low,83.0,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040338,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,9,Sep,Kharif/Monsoon,Brinjal,Vegetable,Aphid,Flowering,29.1,93.3,99.6,416.7,7.1,92,0,0.77,59.0,0,1,Rainfed,32.5,Low,80.8,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040339,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,8,Aug,Kharif/Monsoon,Tapioca,Tuber,Cassava Mosaic Whitefly,Fruiting/Grain Filling,25.3,92.1,139.0,621.1,9.3,92,0,0.762,44.4,1,1,Mixed,33.2,Low,76.7,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040340,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,11,Nov,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Maturity,28.9,86.6,33.8,234.3,7.2,71.1,2,0.632,52.7,1,0,Drip,63.3,Medium,77.8,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040341,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,2,Feb,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Seedling,27.3,82.6,15.9,54.3,11.1,41.9,2,0.595,63.8,0,1,Rainfed,49.5,Medium,76.7,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040342,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,4,Apr,Summer/Zaid,Tapioca,Tuber,Cassava Mosaic Whitefly,Vegetative,29.6,87.5,86.7,361.1,1.0,84.4,0,0.835,50.2,1,1,Mixed,45.9,Medium,79.7,Routine scouting; maintain field sanitation and preventive IPM,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040343,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,7,Jul,Kharif/Monsoon,Tapioca,Tuber,Cassava Mosaic Whitefly,Flowering,28.0,97,281.1,1000.7,7.2,92,0,0.747,52.5,0,0,Mixed,42.5,Low,79.5,Routine scouting; maintain field sanitation and preventive IPM,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040344,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,12,Dec,Rabi/Winter,Tapioca,Tuber,Cassava Mosaic Whitefly,Fruiting/Grain Filling,26.4,79.4,21.4,78.7,4.7,40.6,2,0.596,56.0,1,0,Sprinkler,65.4,Medium,77.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040345,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,10,Oct,Post-Monsoon,Rubber,Plantation,Scale Insect,Maturity,25.9,88.7,181.7,538.8,6.5,92,0,0.803,63.2,1,1,Drip,55.2,Medium,80.1,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040346,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,12,Dec,Rabi/Winter,Rubber,Plantation,Scale Insect,Seedling,26.8,85.0,59.1,172.2,6.6,67.2,0,0.762,61.8,1,0,Drip,75.6,High,79.8,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040347,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,4,Apr,Summer/Zaid,Rubber,Plantation,Scale Insect,Vegetative,30.4,81.7,47.7,223.5,3.3,62.9,0,0.763,50.6,0,0,Drip,55.6,Medium,72.9,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040348,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,6,Jun,Kharif/Monsoon,Rubber,Plantation,Scale Insect,Flowering,27.0,92.5,194.4,530.3,9.3,92,0,0.842,48.6,1,1,Mixed,53.1,Medium,81.2,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040349,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,10,Oct,Post-Monsoon,Rubber,Plantation,Scale Insect,Fruiting/Grain Filling,27.3,95.6,59.5,468.1,9.0,92,0,0.748,64.0,0,0,Mixed,65.8,Medium,80.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040350,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,2,Feb,Rabi/Winter,Rubber,Plantation,Scale Insect,Maturity,25.9,79.5,19.3,94.6,6.6,54.1,3,0.684,54.5,0,0,Drip,61.3,Medium,83.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040351,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,1,Jan,Rabi/Winter,Rice,Cereal,Gall Midge,Seedling,28.3,89.0,23.0,93.6,3.9,55.0,1,0.65,64.8,0,1,Borewell,56.0,Medium,74.3,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040352,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,4,Apr,Summer/Zaid,Rice,Cereal,Gall Midge,Vegetative,30.5,85.0,113.5,332.3,4.2,83.7,0,0.842,63.5,0,0,Drip,65.8,Medium,81.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040353,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,6,Jun,Kharif/Monsoon,Rice,Cereal,Gall Midge,Flowering,27.4,97,160.3,847.3,9.5,92,0,0.892,61.0,1,0,Drip,83.3,High,85.5,Immediate field scouting; deploy IPM controls; notify local extension support,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040354,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,8,Aug,Kharif/Monsoon,Rice,Cereal,Gall Midge,Fruiting/Grain Filling,25.4,91.3,220.5,695.3,8.0,92,0,0.764,64.7,1,0,Drip,83.8,High,81.9,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040355,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,11,Nov,Rabi/Winter,Rice,Cereal,Gall Midge,Maturity,28.0,89.8,32.5,223.5,9.4,75.6,3,0.74,61.8,1,1,Canal,75.5,High,80.0,Immediate field scouting; deploy IPM controls; notify local extension support,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040356,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,3,Mar,Summer/Zaid,Rice,Cereal,Gall Midge,Seedling,29.6,91.1,34.6,181.8,7.5,56.5,2,0.669,72.6,1,0,Rainfed,80.4,High,79.9,Immediate field scouting; deploy IPM controls; notify local extension support,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040357,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,3,Mar,Summer/Zaid,Brinjal,Vegetable,Whitefly,Vegetative,29.9,83.9,68.0,199.4,6.5,57.6,0,0.636,45.5,1,0,Borewell,60.3,Medium,82.0,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040358,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,4,Apr,Summer/Zaid,Brinjal,Vegetable,Whitefly,Flowering,29.0,90.2,137.7,377.3,7.7,78.3,0,0.677,48.2,1,0,Borewell,56.4,Medium,77.7,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040359,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,9,Sep,Kharif/Monsoon,Brinjal,Vegetable,Whitefly,Fruiting/Grain Filling,25.2,84.0,90.0,358.5,2.3,77.6,0,0.73,50.9,1,1,Drip,36.5,Low,81.9,Routine scouting; maintain field sanitation and preventive IPM,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040360,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2023,10,Oct,Post-Monsoon,Brinjal,Vegetable,Whitefly,Maturity,28.8,81.4,80.7,283.6,6.3,73.4,0,0.751,62.9,0,1,Drip,41.3,Low,82.6,Routine scouting; maintain field sanitation and preventive IPM,Test,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040361,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2024,1,Jan,Rabi/Winter,Brinjal,Vegetable,Whitefly,Seedling,27.6,87.0,28.0,86.7,6.1,45.2,3,0.632,46.3,1,0,Drip,71.0,Medium,76.5,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Train,Yes,Synthetic ML-development record constrained by official crop/pest references
AGR-040362,KL_D08_T01,KL,Kerala,Thrissur,Chalakudy,Humid Coastal,2025,4,Apr,Summer/Zaid,Brinjal,Vegetable,Whitefly,Vegetative,29.5,90.0,76.6,335.0,8.7,73.5,0,0.809,58.9,1,1,Rainfed,53.2,Medium,70.6,Increase scouting frequency; use traps/biocontrol where suitable; review IPM threshold,Validation,Yes,Synthetic ML-development record constrained by official crop/pest references
